Performance.KDTMean;Performance.MAMean;Performance.MVMean;Performance.TBCMean;Performance.DDCMean;Performance.DMSMean;Performance.AEDMean;Performance.ADMSLMean;ExhaustionLevel;Performance.Task
0,499000918;0,428287823;0,331544284;0,401706819;0,248767255;0,230391071;0,202450702;0,309118512;0;2
0,499876712;0,428536946;0,331693799;0,398034637;0,22694923;0,207215843;0,155901285;0,243223677;0;2
0,499904593;0,427935982;0,331478721;0,400184461;0,234822217;0,207598542;0,167970545;0,257742628;0;2
0,498605899;0,429734253;0,332595131;0,433667382;0,244066969;0,216383509;0,24113446;0,286499403;0;3
0,505943603;0,429982842;0,332554388;0,435226119;0,390560517;0,22528986;0,256829344;0,289472872;1;3
0,525660009;0,429151098;0,3320762;0,462632344;0,220991752;0,281436432;0,152702396;0,406778412;0;3
0,500607627;0,428416748;0,331610928;0,440935418;0,238007558;0,257891525;0,182115846;0,363474905;1;3
0,500511384;0,430945835;0,333222817;0,736236553;0,192663066;0,245128337;0,486292126;0,362416451;1;3
0,497082359;0,42971359;0,332543561;0,428780465;0,201934909;0,246383764;0,186205672;0,373077482;0;3
0,499863121;0,42795806;0,331340929;0,409519004;0,244861073;0,250469536;0,16833183;0,340332401;0;2
0,499875283;0,437565393;0,337784754;0,435045602;0,192285847;0,234299206;0,161912584;0,298729594;1;3
0,499537548;0,426692519;0,330411134;0,416290392;0,226223933;0,204500228;0,239978048;0,228060893;0;3
0,49846801;0,430451777;0,332736547;0,413431934;0,310601269;0,228446341;0,186157943;0,312287873;0;3
0,499507202;0,431416788;0,333258835;0,433049062;0,192442096;0,280880881;0,145924585;0,56955916;0;2
0,49918006;0,429066782;0,332145913;0,433440837;0,235908793;0,452526855;0,144290206;1;0;2
0,500432545;0,429269714;0,332215267;0,428240286;0,278679763;0,251567302;0,229854371;0,356135292;0;3
0,498139063;0,429497336;0,332308672;0,421684983;0,217418413;0,22266556;0,218830899;0,254209384;0;3
0,483431147;1;1;0,376179867;0,192285847;0,201430436;0;0,221625534;0;3
0,498868968;0,429397056;0,332217692;0,415045045;0,213045505;0,218060211;0,183523133;0,265774356;0;3
0,499026717;0,428670024;0,331822467;0,444915253;0,246544561;0,218807885;0,199983502;0,273443646;0;3
0,510403158;0,428835808;0,33200494;0,412385122;0,219104277;0,219117322;0,15033606;0,301924208;0;3
0,533606783;0,428317907;0,331615102;0,44123201;0,198885194;0,215565932;0,14566854;0,266857284;0;3
0,499675098;0,428286361;0,33142895;0,4183015;0,197557912;0,217566163;0,306790231;0,262633781;0;3
0,500556427;0,427629267;0,331204433;0,40164074;0,238074565;0,211406284;0,19515316;0,250647135;0;2
0,503776794;0,42740656;0,33096113;0,462118482;0,247673398;0,240082426;0,193848184;0,301136643;1;3
0,50269023;0,42832022;0,331488084;0,421719267;0,228335397;0,260615113;0,182722909;0,339824663;0;3
0,509008327;0,427812828;0,331295682;0,445824724;0,236334708;0,245816007;0,179607403;0,325530098;0;3
0,503305144;0,427689372;0,331262442;0,444767443;0,214287923;0,22893825;0,156823864;0,286810509;0;3
0,722675199;0,430253513;0,332628863;0,397789638;0,222383867;0,234018715;0,153525613;0,337290445;0;3
0,502986159;0,43079685;0,333197748;0,434327537;0,224135803;0,250038222;0,203474309;0,504928983;0;3
0,498897272;0,430342027;0,33268703;0,399601988;0,243375041;0,219228033;0,194685105;0,323203336;0;3
0,500918761;0,428613377;0,331523004;0,411324152;0,192910844;0,237524051;0,170947372;0,306044597;1;2
0,499170477;0,429503917;0,331639464;0,433235496;0,237581921;0,236575215;0,151661632;0,310633816;1;2
0,499558173;0,430806099;0,332164364;0,410232362;0,203864429;0,25849294;0,188153481;0,354736613;1;2
0,49908834;0,428961162;0,332125666;0,423730672;0,212255312;0,232618041;0,13273662;0,36809884;1;2
0,500285299;0,428940303;0,332003363;0,399822583;0,245251753;0,2218834;0,207275358;0,28310119;0;2
0,507137545;0,430162291;0,332780432;0,429616444;0,278158772;0,232238523;0,163039754;0,322624245;0;2
0,501024937;0,429326187;0,332268072;0,401692686;0,221898124;0,239770806;0,146496539;0,349835395;0;3
0,500032113;0,42913897;0,332007061;0,397730555;0,233913111;0,21804297;0,139306061;0,29868566;0;3
0,521994736;0,428101237;0,331405534;0,419303804;0,227982206;0,226225359;0,239535596;0,295117653;0;2
0,493491505;0,43116176;0,333435972;0,486271188;0,192285847;0,355954405;0,257448389;0,51594833;0;2
0,616003253;0,429059451;0,330891884;0,528346946;0,20512009;0,218124718;0,289559611;0,269612652;1;2
0,50304812;0,429295684;0,331246137;0,444476969;0,260030736;0,254563726;0,237474594;0,338675947;1;2
0,501848117;0,429102584;0,331163496;0,406581249;0,226577476;0,243340347;0,157708752;0,364510791;1;2
0,50280605;0,427646883;0,330691278;0,399772054;0,237959587;0,229183932;0,149304224;0,320048953;1;2
0,504667445;0,427891627;0,330743582;0,403204231;0,240490089;0,270367219;0,16880504;0,372397752;1;2
0,500678325;0,429975675;0,332665352;0,395878845;0,207304228;0,21697673;0,143234944;0,315614296;1;3
0,500373048;0,383971413;0,305706957;0,426637152;0,50587193;0,158352464;0,221962903;0,204043478;0;1
0,500235946;0,373868404;0,308899282;0,428965568;0,574004493;0,366788918;0,188466507;0,349054174;0;1
0,500192796;0,400003779;0,298170745;0,427786262;0,257806993;0,098241675;0,199893281;0,111601613;0;1
0,500278771;0,353439569;0,304602184;0,432468348;0,775074243;0,10207295;0,246090834;0,084234387;0;1
0,500253276;0,377869839;0,280327763;0,431550817;0,341115031;0,089092285;0,174203453;0,105873877;0;1
0,50006249;0,398427529;0,300100814;0,429209335;0,457538441;0,071517221;0,242915761;0,070847153;0;1
0,788302974;0,333626808;0,240638408;0,438562078;0,252643097;0,06340185;0,169362224;0,080873744;0;1
0,626100947;0,342915533;0,249851818;0,439566518;0,236331253;0,099957264;0,180555528;0,142912009;0;1
1;0,324113027;0,225900267;0,434831085;0,257256559;0,11326601;0,17241251;0,127634918;0;1
0,72804692;0,328864066;0,224275892;0,434369889;0,269231844;0,022536481;0,184453788;0,041224659;0;1
0,523378685;0,425018656;0,355649942;0,430854469;0,200274088;0,509820682;0,199877737;0,510419894;0;1
0,500057789;0,381013254;0,282274896;0,425414473;0,329426346;0,317260514;0,157247238;0,40202241;1;1
0,592446439;0,334808195;0,242974334;0,430784062;0,302079355;0,146538551;0,15437133;0,209855721;1;1
0,541582604;0,347398238;0,257899009;0,440321433;0,294158856;0,083640352;0,180602223;0,115781294;1;1
0,500828077;0,397321588;0,344310158;0,4334776;0,383973217;0,119892223;0,176678862;0,145393165;1;1
0,50972621;0,422667859;0,344335384;0,43067444;0,320960597;0,239353614;0,15889675;0,342578603;1;1
0,561365117;0,349743828;0,270028392;0,437760296;0,391857285;0,137738567;0,161672216;0,214584228;0;1
0,503915861;0,351659246;0,249146369;0,439124616;0,277647542;0,121224984;0,193322519;0,148271164;0;1
0,529463378;0,348183189;0,243291637;0,436256757;0,262033029;0,07768478;0,158044913;0,176933568;0;1
0,539460544;0,337383459;0,250278107;0,434756882;0,343598102;0,052153288;0,153340746;0,113155744;0;1
0,502263552;0,467429724;0,40099468;0,425841137;0,255944349;0,129035357;0,179689112;0,299671988;0;1
0,499987906;0,329042185;0,249754431;0,425500334;0,78023764;0,554572018;0,344002786;0,137996826;0;1
0,500110782;0,422728101;0,313326447;0,431791949;0,212422413;0,358178885;0,154604193;0,422001397;0;1
0,500029845;0,426645859;0,346147367;0,423185904;0,197672889;0,340269891;0,173837726;0,343048046;0;1
0,499947552;0,367823403;0,265198639;0,425330611;0,197967984;0,164908516;0,203410643;0,15556226;0;1
0,50018628;0,36637899;0,253444218;0,420618684;0,246521259;0;0,157164189;0;0;1
0,500027455;0,539211941;0,480238806;0,42121509;0,196273904;0,235642349;0,185623881;0,410988127;0;1
0,498816811;0,584744232;0,597829943;0,419807829;0,196273904;0,250514573;0,156178408;0,290687568;0;1
0,499865609;0,404881154;0,276258365;0,446691173;0,198267629;0,405305956;0,16147219;0,38764453;0;1
0,492937717;0,321804103;0,304649526;0,417474415;0,627955441;0,230676418;0,194642465;0,320236252;0;2
0,492937717;0,33108762;0,307977374;0,424520863;0,25290367;0,301059393;0,201856307;0,550897612;0;2
0,492937717;0,323192345;0,307322606;0,427095805;0,409517916;0,296200863;0,280760744;0,532822254;1;2
0,498899016;0,423350586;0,321082489;0,426870695;0,350400968;0,244205644;0,197427393;0,377646918;1;2
0,505466859;0,321677241;0,284116243;0,421846124;0,348605969;0,227343097;0,191743366;0,251413342;0;2
0,50074818;0,328677562;0,295766457;0,494298136;0,47694446;0,244181426;0,217081667;0,269299281;0;2
0,499910581;0,456679628;0,319320902;0,441731539;0,77478112;0,283957686;0,179535692;0,672174908;0;2
0,500958115;0,460374013;0,305055075;0,433667495;1;0,283301534;0,184559699;0,615521428;0;2
0,499610977;0,444414241;0,314843099;0,419457829;0,306475197;0,255488883;0,185096422;0,370317125;0;2
0,499767602;0,473509578;0,308373765;0,43458393;0,417194692;0,233048577;0,197501229;0,197635353;0;2
0,499386555;0,445515989;0,346619021;0,43106844;0,766611878;0,265839363;0,183643224;0,40807527;0;2
0,500931164;0,445799744;0,352532135;0,419328436;0,214686119;0,218915336;0,193555539;0,234872536;0;2
0,524264531;0,440507429;0,351292452;0,419151227;0,224163546;0,216605942;0,188769866;0,233388254;0;2
0,757253677;0,428488532;0,336814274;0,417903677;0,216507797;0,216510584;0,204797895;0,215481551;0;2
0,634582029;0,438963513;0,339610178;0,419770351;0,351980345;0,224216019;0,193742633;0,319752472;0;2
0,583968124;0,444374531;0,353842506;0,418231343;0,398849703;0,227275853;0,181595019;0,305998486;0;2
0,656477788;0,450433544;0,35551187;0,418865427;0,240206123;0,222296332;0,174662882;0,304189245;0;2
0,576703602;0,456152922;0,358709463;0,418397981;0,358499966;0,22552773;0,170579654;0,303971476;1;2
0,526504501;0,44608526;0,353358246;0,419378074;0,222724086;0,226098969;0,189941575;0,258713394;1;2
0,529231149;0,439650432;0,342771455;0,418905905;0,218687076;0,221844379;0,178542949;0,288853094;1;2
0,533882259;0,429127083;0,335691356;0,419895855;0,226794508;0,21657781;0,189507547;0,240300964;1;2
0,499240148;0,422786501;0,328872439;0,421763982;0,21155758;0,220389979;0,187317167;0,25649095;1;2
0,499579042;0,420613595;0,318569968;0,423458589;0,409994672;0,270077776;0,172984893;0,324849716;1;2
0,499494484;0,419964149;0,322911664;0,419722233;0,21155758;0,298834886;0,171253425;0,452976135;1;2
0,499828408;0,444651359;0,33796852;0,426862029;0,486050055;0,234031479;0,185023304;0,517678829;1;2
0,50615164;0,462468506;0,36180508;0,427187206;0,517125571;0,282952725;0,177352527;0,50796552;0;2
0,492937717;0,44376268;0,341520506;0,420181179;0,21155758;0,282957077;0,191857289;0,441222218;0;2
0,499928334;0,409506253;0,314882329;0,435539691;0,464833708;0,271608107;0,222908831;0,464843975;0;2
0,492937717;0,370796906;0,280411603;0,411527269;0,264083919;1;0,6742;0,368976424;0;2
0,492937717;0,436368935;0,337458813;0,420514485;0,213895905;0,21599872;0,170607122;0,190751024;0;2
0,499212826;0,445876546;0,342885054;0,42402728;0,448364203;0,241914856;0,178519968;0,379132724;0;2
0,498967352;0,47639394;0,377524771;0,420917799;0,609226202;0,280793803;0,180638407;0,582391286;0;2
0,492937717;0,48637667;0,386625312;0,41957582;0,595856958;0,232296793;0,16952123;0,385463978;0;2
0,551074623;0,431288612;0,336747827;0,417645715;0,281986275;0,223985256;0,176313672;0,297625719;0;2
0,499306664;0,419503016;0,329137097;0,427205011;0,21155758;0,247841368;0,189826953;0,380377168;0;2
0,522406918;0,464573281;0,360431738;0,417615496;0,215517214;0,224507462;0,177039201;0,316083292;0;2
0,52915808;0,441533834;0,340670063;0,418209837;0,22587685;0,224479825;0,177081441;0,28547847;0;2
0,52880198;0,424057372;0,331045539;0,424638606;0,21436357;0,220937678;0,184009065;0,251345822;0;2
0,514037375;0,424582806;0,331997471;0,422245855;0,221122437;0,218708082;0,194710984;0,2331232;0;2
0,569535495;0,442726211;0,350412874;0,418282505;0,216406479;0,217192131;0,170773702;0,2364269;0;2
0,529962633;0,41170071;0,315640252;0,418623444;0,21155758;0,212047077;0,192541206;0,180064674;0;2
0,679058564;0,415251604;0,328621016;0,423463716;0,223402691;0,213926818;0,203629921;0,200589775;0;2
0,524756986;0,446309895;0,34359101;0,419026152;0,419792222;0,218440369;0,186728717;0,226662348;0;2
0,510714263;0,438116488;0,34224464;0,419080702;0,282317856;0,225214426;0,177337544;0,29700535;0;2
0,492937717;0,330717343;0,270668613;0,416312329;0,220576833;0,211161019;0,162922705;0,167520552;0;2
0,499647898;0,446621185;0,364580525;0,424996486;0,320956549;0,219749315;0,165206719;0,351712072;0;2
0,492937717;0,57180494;0,468217573;0,411527269;0,21155758;0,214988259;0,16031245;0,327834418;0;2
0,521769405;0,468658133;0,378173617;0,435084008;0,237588914;0,253561923;0,16879764;0,552426995;0;2
0,567091062;0,361916677;0,292037337;0,433917899;0,843390754;0,237940954;0,172276773;0,480654281;0;2
0,546489259;0,593912506;0,47003655;0,503327191;0,21155758;0,262981118;0,173525919;0,867461386;0;2
0,502441327;0,421046448;0,329551887;0,432301695;0,21155758;0,272531384;0,190696339;0,366013872;0;2
0,499824579;0,441083126;0,339946008;0,421233422;0,362937665;0,277402943;0,183937143;0,512903364;1;2
0,49950524;0,440854311;0,348718455;0,423973309;0,407030044;0,233418044;0,191650162;0,293607397;1;2
0,499636076;0,469496143;0,36702624;0,424496614;0,419784287;0,27020008;0,182528418;0,338258355;1;2
0,502246496;0,471220208;0,36507511;0,4564744;0,311253132;0,300113902;0,200373347;0,469156412;1;2
0,501097698;0,444035085;0,341606827;0,429980065;0,452391376;0,246973143;0,194676272;0,37017411;1;2
0,500147829;0,449801201;0,353974679;0,428062676;0,50507055;0,238932299;0,184711997;0,280315621;1;2
0,499872728;0,477935804;0,382557872;0,432228352;0,438699305;0,325949085;0,182750846;0,7382033;1;2
0,499318739;0,450694203;0,354634237;0,441822317;0,217651874;0,263850062;0,245474383;0,467193143;1;2
0,50017235;0,400565263;0,315528854;0,458402552;0,855542567;0,218204837;0,192351961;0,198506125;1;2
0,499690354;0,432536034;0,338839887;0,425466906;0,806577168;0,235599587;0,185329846;0,297015208;1;2
0,50073572;0,448673921;0,350149549;0,419216982;0,400140776;0,238629018;0,176291487;0,351105024;1;2
0,501192817;0,447845631;0,351457521;0,436491433;0,219608706;0,24904973;0,194105507;0,475946115;1;2
1;0,464077226;0,37198863;0,420675835;0,288358658;0,261739885;0,199323185;0,554908473;0;2
0,613971567;0,443833092;0,350476636;0,42449106;0,271889021;0,274092891;0,194138474;0,480454953;0;2
0,6363621;0,457023304;0,364987713;0,419157691;0,356112443;0,24345144;0,176299039;0,362189722;0;2
0,499308841;0,445602176;0,3503114;0,429686605;0,21155758;0,3192792;0,181217428;0,524186798;0;2
0,500923605;0,423159047;0,330037924;0,431980646;0,668696108;0,247983841;0,189266356;0,426192512;0;2
0,58065073;0,440452498;0,352744786;0,42060809;0,326430822;0,224184477;0,201964607;0,298788499;0;2
0,632014647;0,403001086;0,323826882;0,417166804;0,581522226;0,218059694;0,198222134;0,235367021;0;2
0,571760279;0,429552474;0,336113133;0,419999912;0,31782972;0,234603904;0,184785575;0,365286605;0;2
0,523468449;0,419760307;0,329373947;0,429589137;0,219115485;0,221028991;0,194278216;0,283584113;0;2
0,542300745;0,437305919;0,34924558;0,4228003;0,214729966;0,235173239;0,18076367;0,314437798;0;2
0,538042461;0,423177642;0,334196015;0,422332961;0,218158761;0,21810446;0,191621855;0,215304385;0;2
0,571907262;0,428910238;0,334531026;0,421627218;0,240714371;0,213850108;0,192487771;0,207654736;0;2
0,677194619;0,399927695;0,314329233;0,417499221;0,215730528;0,214187681;0,167767478;0,201430954;0;2
0,604583861;0,413663329;0,327407782;0,418439165;0,233418023;0,217440137;0,170502211;0,227559828;0;2
0,505074643;0,428470869;0,334684126;0,420211649;0,214566796;0,215382538;0,192278735;0,208264695;0;2
0,692381789;0,440953137;0,348399115;0,419536376;0,308582596;0,231575179;0,175221698;0,368441479;0;2
0,525392053;0,433182983;0,337046769;0,420184773;0,217841756;0,213522161;0,190933127;0,206903859;0;2
0,56250578;0,421848384;0,328552955;0,417898753;0,214263776;0,215056924;0,172776349;0,210986167;0;2
0,626225273;0,420502001;0,328675521;0,420449203;0,216989513;0,216887951;0,180587219;0,237502305;0;2
0,556588327;0,445347788;0,351826933;0,4187911;0,217565161;0,239131734;0,180491717;0,395395765;1;2
0,626972986;0,407693443;0,32311354;0,417994664;0,215950991;0,212283915;0,176372035;0,18497631;1;2
0,521113724;0,423359145;0,333059266;0,418431386;0,220781069;0,212737265;0,18330574;0,187226159;1;2
0,570125451;0,450713305;0,354187118;0,418970333;0,26453942;0,216781474;0,193036008;0,213225985;1;2
0,53305696;0,43107169;0,338306925;0,420343316;0,40776745;0,240888049;0,178621433;0,370035064;1;2
0,499742128;0,462006355;0,36296352;0,418380159;0,21155758;0,239261352;0,174687947;0,390968914;1;2
0,492937717;0,465548742;0,332634914;0,418688524;0,22408432;0,25492199;0,17544494;0,467999478;1;2
0,506234091;0,416792111;0,312388519;0,513921156;0,21155758;0,261788425;0,186323249;0,381840993;1;2
0,502886225;0,401788189;0,29227435;0,437533693;0,212559719;0,383431274;0,226824503;0,497063263;1;2
0,492937717;0,370995224;0,288074167;0,416461862;0,56958123;0,220601801;0,404995886;0,235419914;1;2
0,492937717;0,45497237;0,340784617;0,42644854;0,212559719;0,241105913;0,188994825;0,338166562;1;2
0,492937717;0,332125141;0,301361495;0,421194284;0,805888789;0,313559725;0,18428134;0,651265731;1;2
0,500605698;0,437016641;0,327788896;0,419079852;0,24922579;0,250552547;0,181059044;0,482426963;1;2
0,492937717;0,454941306;0,352173438;0,423651701;0,213060789;0,26419547;0,185237082;0,493682806;1;2
0,499600783;0,467771486;0,370803046;0,425572443;0,264605901;0,253284951;0,188653404;0,656944851;0;2
0,499216099;0,402348652;0,310519118;0,445732564;0,337473128;0,21572617;0,210875133;0,202087299;0;2
0,500131358;0,411093737;0,326561665;1;0,364120316;0,21378521;0,543829851;0,194650677;0;2
0,499861264;0,401691376;0,320820256;0,495678825;0,241167085;0,215364308;0,183280774;0,223998427;0;2
0,500082673;0,42849352;0,337626979;0,556487902;0,234563797;0,21492092;0,23339782;0,199495642;0;2
0,498904445;0,413321905;0,334133399;0,426481651;0,277455769;0,224857985;0,198459305;0,249398085;0;2
0,5577198;0,418278603;0,328468053;0,422002493;0,213060789;0,252035869;0,172349099;0,4430291;0;2
0,499453382;0,382479502;0,309944093;0,49940671;0,381528842;0,218662405;0,245118397;0,205638761;0;2
0,499245724;0,418305797;0,329019413;0,443238483;0,338367792;0,237269917;0,172292563;0,258503586;0;2
0,492937717;0,391984397;0,307959656;0,439485694;0,21155758;0,215900896;0,182729288;0,198391623;0;2
0,499082517;0,484639306;0,38590975;0,435087817;0,214062928;0,327936979;0,177184358;0,672772792;0;2
0,492937717;0,437118807;0,349509006;0,437886175;0,21155758;0,261046557;0,168997856;0,464920526;0;2
0,498809125;0,411987852;0,32619879;0,426755393;0,212559719;0,264169078;0,17610797;0,387642368;0;2
0,492937717;0,43185418;0,335678944;0,429058606;0,21155758;0,522774014;0,198582183;1;0;2
0,492937717;0,41345334;0,321639099;0,511588202;0,217570415;0,240671268;0,257772791;0,249469706;0;2
0,492937717;0,39865973;0,291557159;0,59069727;0,212559719;0,433404377;0,187107045;0,597097233;0;2
0,50010913;0,422321552;0,329521407;0,502218926;0,373856154;0,310622467;0,255268375;0,485105532;0;2
0,502561098;0,408926356;0,324610965;0,508797219;0,25167238;0,387056686;0,276505954;0,496174576;0;2
0,499578561;0,388242435;0,312854939;0,451608987;0,292863797;0,215495925;0,166508567;0,1967731;0;2
0,499891652;0,419657832;0,329252242;0,505352195;0,244850271;0,226589674;0,202397547;0,249536623;0;2
0,499559547;0,393469839;0,311710608;0,447458374;0,305583851;0,21268947;0,182800967;0,184705021;0;2
0,499554003;0,41921144;0,335753757;0,459103885;0,306922584;0,228801058;0,187788271;0,237585022;0;2
0,499834732;0,411058627;0,322545111;0,450895468;0,241681057;0,237710293;0,254735926;0,25698715;0;2
0,499091843;0,37767766;0,305563962;0,464601281;0,250094817;0,229383665;0,193458582;0,208222979;0;2
0,499292162;0,417504946;0,328739455;0,448135887;0,23752723;0,219464865;0,214996994;0,230813402;0;2
0,499598243;0,390430458;0,311828708;0,443234188;0,287179918;0,216202706;0,185329623;0,212576145;0;2
0,535638867;0,482521622;0,361973543;0,495187858;0,368371032;0,414490721;0,642780921;0,985126311;0;2
0,528556725;0,431707762;0,331263873;0,421039898;0,311558872;0,222601888;0,176041236;0,27339488;0;2
0,500258052;0,433241017;0,338188878;0,424737065;0,364870624;0,270911997;0,175227137;0,56089656;0;2
0,501239083;0,461832098;0,361817835;0,41951621;0,452505863;0,243557126;0,174218638;0,391526261;0;2
0,500171682;0,450237615;0,357817573;0,420973825;0,355019567;0,233121068;0,17741712;0,330174806;0;2
0,518009649;0,43533247;0,348632125;0,421010861;0,457240221;0,234273591;0,173707551;0,330320446;0;2
0,500002207;0,463878579;0,364077123;0,423157543;0,319605647;0,277345229;0,168324101;0,539293685;0;2
0,500305518;0,425662509;0,331494793;0,421810592;0,330599885;0,247495773;0,169510954;0,373166126;0;2
0,500131723;0,457655085;0,355157645;0,431942388;0,215566137;0,222771787;0,179598106;0,279528265;0;2
0,499702514;0,4444469;0,351992353;0,421657888;0,326731234;0,230851197;0,167345279;0,323826621;0;2
0,50003012;0,416549105;0,329026073;0,422588302;0,374779018;0,219804878;0,167455579;0,225626344;0;2
0,500056617;0,465983507;0,372519736;0,420617919;0,225780842;0,250460311;0,171143453;0,426263947;0;2
0,500215686;0,431972904;0,34600972;0,420162441;0,394868999;0,236316885;0,16980482;0,338209483;0;2
0,499948524;0,422352035;0,328165085;0,427860172;0,398768024;0,233067163;0,175323465;0,332342279;0;2
0,499766429;0,450361001;0,351477309;0,419117668;0,383398566;0,216651183;0,168868681;0,215784903;0;2
0,505575327;0,412084893;0,327637388;0,420238951;0,380906022;0,219049744;0,168312806;0,244605638;0;2
0,511536562;0,391140518;0,312743742;0,420261746;0,419257166;0,216613424;0,173278494;0,210020785;0;2
0,518186446;0,386765325;0,312716343;0,418570878;0,403587347;0,213903796;0,167308165;0,198279739;0;2
0,524595586;0,40860572;0,323801079;0,42081096;0,277125918;0,219366432;0,177071102;0,271358277;0;2
0,499611074;0,418436293;0,326898907;0,425373819;0,340791195;0,230848574;0,182739481;0,264397005;0;2
0,500361917;0,395906941;0,313331265;0,420393562;0,307944008;0,220090022;0,182848354;0,236616555;0;2
0,500066079;0,418805473;0,331044459;0,457471256;0,279196738;0,385833669;0,168061826;0,618540248;0;2
0,529636089;0,418341527;0,326126478;0,420399718;0,462967621;0,251545728;0,180871779;0,447430069;0;2
0,569544896;0,422408097;0,332135565;0,428372468;0,637706487;0,266873156;0,185522249;0,480236796;0;2
0,536552175;0,395086323;0,309498636;0,417911544;0,347182972;0,213942313;0,178181962;0,188282368;0;2
0,503456781;0,453567994;0,348926087;0,421043009;0,386687936;0,231839543;0,184810145;0,306920474;0;2
0,492937717;0,354685106;0,320701204;0,42130755;0,423338126;0,278263817;0,177272153;0,523010711;0;2
0,499626837;0,463278351;0,350658526;0,421102262;0,333411556;0,252586146;0,185008735;0,402811778;0;2
0,498904566;0,479659205;0,364613299;0,422367069;0,340199484;0,278173825;0,176534448;0,571079676;1;2
0,492937717;0,318709557;0,270351202;0,411527269;0,21155758;0,211160157;0,130054103;0,16743483;1;2
0,500086413;0,348294954;0,303095007;0,429948684;0,295546086;0,218357954;0,188734098;0,287925667;1;2
0,499863252;0,386494198;0,313841936;0,419154527;0,291145452;0,236564973;0,182020844;0,267182873;0;2
0,500660932;0,338772925;0,309310163;0,419326153;0,374489644;0,26893826;0,175196755;0,527783434;0;2
0,500189931;0,323742067;0,300227018;0,42677065;0,343422855;0,250803376;0,180628984;0,402225086;0;2
0,500002104;0,330033755;0,301920635;0,450722042;0,214563998;0,211822064;0,252482419;0,173947225;0;2
0,500180249;0,322491662;0,315551278;0,431400757;0,212559719;0,261606445;0,169157234;0,471170191;0;2
0,5;0,331336167;0,278840956;0,434603437;0,383971533;0,211404522;0,184480734;0,170944223;0;2
0,500024158;0,322096687;0,30375226;0,418590217;0,748321547;0,237865313;0,174330456;0,353249546;0;2
0,500121688;0,350257294;0,294164596;0,433112225;0,216372596;0,242270968;0,176722839;0,331543429;0;2
0,500403566;0,322467389;0,276545025;0,415359589;0,985814511;0,224153622;0,16562992;0,287434774;0;2
0,499999029;0,371413686;0,292900429;0,501570787;0,501037662;0,219216177;0,172156662;0,203346682;0;2
0,500067988;0,407044212;0,312750137;0,424566007;0,225005126;0,249440852;0,170732105;0,418848739;0;2
0,499781674;0,401009202;0,308933307;0,417682541;0,272274476;0,227614172;0,174728004;0,272673718;0;2
0,520707667;0,359128224;0,294161975;0,427965829;0,334707717;0,232369262;0,170595094;0,286137851;0;2
0,503246589;0,40265518;0,305993927;0,425920064;0,347344086;0,280992243;0,184208575;0,491134399;0;2
0,515645084;0,414863933;0,307778911;0,420459351;0,429998918;0,253286128;0,181902495;0,416756527;0;2
0,60631598;0,371217496;0,29287885;0,417451797;0,237071372;0,213662513;0,176579888;0,188367804;0;2
0,517141979;0,41559942;0,308023546;0,430145699;0,21155758;0,25561461;0,202587451;0,444538821;0;2
0,538400971;0,392391885;0,29608095;0,442107731;0,259384785;0,235660514;0,231717816;0,224131855;0;2
0,514221771;0,423088702;0,319039096;0,418936551;0,221948278;0,228129633;0,192768981;0,255147799;0;2
0,515391432;0,409661172;0,309234585;0,422713277;0,390803312;0,220106815;0,201622296;0,223637274;0;2
0,492937717;0,441081487;0,326052613;0,42053664;0,450653242;0,222143295;0,287947031;0,210236739;0;2
0,492937717;0,30765492;0,346846548;0,411527269;0,21155758;0,211160157;0,130054103;0,16743483;0;2
0,492937717;0,307643553;0,344008895;0,411527269;0,21155758;0,211160157;0,130054103;0,16743483;0;2
0,499518951;0,371477337;0,291129834;0,418830974;0,413637034;0,242828736;0,172759605;0,364796675;0;2
0,499675767;0,344465413;0,289616568;0,424731579;0,356122129;0,228228029;0,166934345;0,346004337;0;2
0,492937717;0,358850856;0,298621214;0,421952221;0,583816845;0,24100242;0,183180063;0,3591607;0;2
0,499438938;0,323129223;0,302337672;0,420405265;0,216568276;0,214628893;0,179505785;0,197782046;0;2
0,499714763;0,319835798;0,319698589;0,417000182;0,213976958;0,227635293;0,177068196;0,312990531;0;2
0,492937717;0,551280398;0,346740686;0,444318722;0,217314317;0,321218156;0,187521726;0,77383446;0;2
0,492937717;0,32548597;0,311191483;0,418911642;0,599019546;0,30685721;0,163969377;0,842560398;0;2
0,499669577;0,326551429;0,295841795;0,423169492;0,213916168;0,21266303;0,192161222;0,188256975;0;2
0,497832727;0,324866583;0,293225542;0,414466663;0,21155758;0,226022618;0,180204667;0,347606471;0;2
0,499835595;0,349291639;0,327427089;0,421165748;0,443088854;0,245662279;0,170166235;0,433985335;0;2
0,499453847;0,328729126;0,312056808;0,424114297;0,244779528;0,248079822;0,176425234;0,406809006;0;2
0,499580182;0,31937112;0,290500483;0,621236821;0,21155758;0,213997407;0,194181282;0,19191234;0;2
0,499659228;0,307642482;0,255611861;0,411527269;0,21155758;0,211160157;0,130054103;0,16743483;0;2
0,499629936;0,318354106;0,290953788;0,524927508;0,21155758;0,212143665;0,246945785;0,177534694;0;2
0,499429197;0,319557129;0,27901229;0,557056128;0,21155758;0,211550711;0,1645843;0,169142544;0;2
0,499551478;0,336333085;0,310250199;0,417423147;0,212559719;0,226861549;0,179511256;0,277973809;0;2
